"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E","block","B_ET","cred2.5_ET","cred97.5_ET","B_ET.pred","cred2.5_ET.pred","cred97.5_ET.pred","B_ET.rep","cred2.5_ET.rep","cred97.5_ET.rep","B_E.model","cred2.5_E.model","cred97.5_E.model","B_T.pred","cred2.5_T.pred","cred97.5_T.pred","B_T.ratio","cred2.5_T.ratio","cred97.5_T.ratio"
2008-10-19,2008,10,19,"October",2009,1.3088190176485,3.607521878511,0.753080089583333,0,8.592558125,71.2186666666667,33.6403625,21164.185177243,0.319328125,0.235630266487288,0.34646518627897,5.5203125,2.26007017979167,0.83145,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000187292092149282,0.000187106610469478,0.880585906569512,1,0.999979011543273,50.6633525740306,-81.0013558673431,NA,17313.1088523636,17.1627528525942,9.05067820477612,3.75828741487979,71218.6666666667,7.0564353125,10.0621013796051,0,0,0.000187292092149282,19,1.3088190176485,1.3088190176485,1.3088190176485,1.10139895403842,0.171025040041857,1.64453518321315,1.10108799101906,-0.448874157773793,2.38314445870956,0.000179292675431108,0.000145753455612774,0.000205258246448737,1.10121966136299,0.170840006831563,1.64435218555169,0.841384214710988,0.1305298933832,1.25636330415341
2008-10-20,2008,10,20,"October",2009,0.966419614167066,2.328847669944,0.515046110416667,0,6.775898125,71.2775942857143,49.69064375,15375.3183307,0.317947916666667,0.233591195138202,0.346669787302131,5.61791666666667,2.7375456125,0.8225375,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000539147713955719,0.00053722338054946,0.887034064579061,1,0.999979063436799,50.7052723526489,-26.3884992799662,NA,4812.5439318981,17.2385257093069,9.11216306058672,4.9046014517762,71277.5942857143,6.19690739583334,9.4845336689874,0,0,0.000539147713955719,20,0.966419614167066,0.966419614167066,0.966419614167066,0.714076660500392,0.110420246182394,1.07402322834283,0.714840002807758,-0.609572636279248,1.91345200386762,0.000515119073660495,0.000418904834049778,0.000589588598988013,0.713561541426731,0.109887970839175,1.07352064826083,0.738355814561704,0.113706271301089,1.11082249627774
2008-10-21,2008,10,21,"October",2009,1.21811522485163,2.9446077661632,0.560884547916667,0,4.77415625,69.6307858811736,36.5148208333333,20599.8727677,0.317166666666667,0.232874179056059,0.347351449356979,5.42135416666667,3.94468632083333,0.813625,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.13740806434643,0.083105499526162,0.872781126522852,1,0.999978118091582,49.5337700102697,10.0813389521833,26.4482059093863,26.4482059093863,17.2817132916952,8.98871456492492,3.13758016408104,69630.7858811736,5.09775520833333,8.78869726969994,0,0,0.13740806434643,21,1.21811522485163,1.21811522485163,1.21811522485163,0.996595852250786,0.240631053716591,1.45968687149962,0.998376624282212,-0.412571566358273,2.22258325937366,0.0919708185621316,0.0758475126642705,0.102398791952155,0.904625033688655,0.13859709526857,1.36860067148307,0.742643237054065,0.113779954835924,1.12353958275973
2008-10-22,2008,10,22,"October",2009,1.10687304524195,0,0.345821747916667,0,-3.79693416666667,70.8628457142857,27.6888958333333,20672.1524729,0.31521875,0.231544773721675,0.348042317169475,4.28182291666667,2.90623685625,0.8047125,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",9.39738863099326e-05,9.39397716954086e-05,0.91648848117968,1,0.999971695248824,50.4102295768243,-291.509124576678,NA,47886.949390959,17.3903426602115,8.30171349987012,1.27981721424047,70862.8457142857,0.242444375,6.22496142492801,0,0,9.39738863099326e-05,22,1.10687304524195,1.10687304524195,1.10687304524195,9.00021696364163e-05,7.31612624324495e-05,0.000103044807695568,-0.00054436131639175,-1.12930944402953,1.12994714857355,9.00021696364163e-05,7.31612624324495e-05,0.000103044807695568,0,0,0,0,0,0
2008-10-23,2008,10,23,"October",2009,0.544554946211524,0,0.448582822916667,0,-0.814267291666665,70.6966091666667,26.10970625,20651.3128127,0.313625,0.230362911189243,0.347743742808651,3.65213541666667,4.17189964166667,0.7958,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",9.78590695342305e-05,9.78180608873801e-05,0.904324509195849,1,0.999966225493606,50.2919726476103,-364.69168875821,NA,41695.6796303405,17.480242254234,7.94234848950631,1.50499628301664,70696.6091666667,1.4189340625,6.77615220558079,0,0,9.78590695342305e-05,23,0.544554946211524,0.544554946211524,0.544554946211524,9.37188741589429e-05,7.6182950484428e-05,0.000107299278382125,0.00251503908158686,-1.12852264196857,1.14056665025774,9.37188741589429e-05,7.6182950484428e-05,0.000107299278382125,0,0,0,0,0,0
2008-10-24,2008,10,24,"October",2009,0.760893930555039,2.5013694364632,0.61901349375,0,4.17231354166667,70.8216520833333,26.17128125,20227.04438327,0.311078125,0.229475416234044,0.346741597800806,3.53916666666667,3.580837525,0.7871125,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.00178612396101655,0.00177047803547013,0.889634433815646,1,0.999964145892012,50.3809253572085,-13.6949667172301,NA,1994.52450123241,17.6258508841118,7.87935226090356,2.15604326005236,70821.6520833333,3.85574010416667,8.05701215738418,0,0,0.00178612396101655,24,0.760893930555039,0.760893930555039,0.760893930555039,0.77543959433883,0.118280309956375,1.18467409101087,0.773115225364894,-0.573439597686168,1.98679836404047,0.00169981816184072,0.00138322938981046,0.00194479674075862,0.773739776176989,0.116561630210017,1.18294729570683,1.01688257075803,0.15319037980102,1.55468094592885
2008-10-25,2008,10,25,"October",2009,1.18281096818478,2.782044944316,0.80387179375,0,7.03027895833334,71.086816875,22.89021875,19903.03463873,0.308755208333333,0.228494731300157,0.345236792727908,3.93151041666667,2.8983015,0.778425,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000351248798556761,0.000350636753235484,0.883856682454088,1,0.999966872262648,50.5695576071396,-60.7200527432885,NA,10175.0384093255,17.7607868963198,8.10005562571873,2.29911138304581,71086.816875,5.4808946875,9.02595134248621,0,0,0.000351248798556761,25,1.18281096818478,1.18281096818478,1.18281096818478,0.864547094297762,0.129426198897227,1.32438181020318,0.864973672835657,-0.530285446671725,2.08352047587583,0.000336053638571927,0.000273226915706195,0.000384698001121558,0.864211040659191,0.129071071162399,1.32405776246687,0.73064172036337,0.109122315090195,1.11941620265735
2008-10-26,2008,10,26,"October",2009,1.28737421518048,2.957033443536,0.741765814583334,0,8.51818270833333,71.545759375,37.9310708333333,19922.92973683,0.307885416666667,0.227359561509156,0.345935503596088,4.53697916666667,2.46725256270833,0.7697375,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.00014941583011102,0.000149262774963182,0.884863846323675,1,0.999971010388672,50.8960389466111,-88.8470261839684,NA,17370.5067300859,17.8118454266166,8.45137386681436,4.21635531219833,71545.759375,6.5275809375,9.70317336251658,0,0,0.00014941583011102,26,1.28737421518048,1.28737421518048,1.28737421518048,0.921410039634302,0.136804933695129,1.41695090876362,0.91912598802477,-0.539646641067936,2.14554539154133,0.000143029644501565,0.000116273174772897,0.000163743457017653,0.9212670099898,0.136666238683887,1.41680669310884,0.715617105831691,0.10615890630117,1.10053990238589
2008-10-27,2008,10,27,"October",2009,1.01778223465257,2.3340259795806,0.5444594,0,5.78154458333333,71.9149060416667,44.7940833333333,19696.61610693,0.307411458333333,0.226580332619106,0.346324193773923,4.4678125,2.116722243125,0.76105,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000196665383476544,0.000196405368465194,0.898155701071408,1,0.999970403599532,51.1586415562948,-58.6864531933322,NA,13475.4943755094,17.8397915004243,8.41057093196719,4.12825256555436,71914.9060416667,5.12467854166666,8.80518741303226,0,0,0.000196665383476544,27,1.01778223465257,1.01778223465257,1.01778223465257,0.728393200975596,0.108149130335555,1.12602500327815,0.727609738471279,-0.60303408494259,1.92755543208879,0.000188217470547447,0.000153017132493754,0.000215471477166612,0.728204983505048,0.107956203548601,1.12585080482548,0.715482112687522,0.106070041186613,1.10618044459167
2008-10-28,2008,10,28,"October",2009,1.84770952874816,2.59376911275618,0.91435643125,0,9.37542208333334,71.67673375,23.92515625,19550.40749247,0.304296875,0.225720890541059,0.345464291528504,4.72953125,1.784851101875,0.7523625,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",7.27368914938978e-05,7.27097465319767e-05,0.883793940373974,1,0.999971034381782,50.9892111618373,-180.001809688705,NA,48282.986115191,18.0256414311444,8.56588711923974,2.81791296695801,71676.73375,7.05247666666667,10.0593717634469,0,0,7.27368914938978e-05,28,1.84770952874816,1.84770952874816,1.84770952874816,0.809507294996778,0.119864068332644,1.25671265832693,0.808458502919717,-0.564941032155975,2.02180114987905,6.9662105556921e-05,5.66273697150815e-05,7.97569684000498e-05,0.809437632891221,0.119785479886892,1.25664419109045,0.438076234547333,0.0648291725637461,0.6801091684264
2008-10-29,2008,10,29,"October",2009,1.24775794102484,2.79399542713272,0.879733539583333,0,9.063785,71.381855625,24.168625,19300.91470283,0.303151041666667,0.224604887421672,0.344711767329771,4.9321875,1.96169923854167,0.743675,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000107637868804492,0.000107579811465512,0.881129933897331,1,0.99997185802996,50.7794415169889,-137.071210038169,NA,33529.8845081262,18.0949923997431,8.68788774875723,2.78746092060187,71381.855625,6.99798625,10.021865162992,0,0,0.000107637868804492,29,1.24775794102484,1.24775794102484,1.24775794102484,0.862644757362165,0.128944150273323,1.32780852652091,0.861782064995119,-0.542078899455375,2.09494844028228,0.000103074894489872,8.37887231853445e-05,0.000118008156050538,0.862541682467675,0.128838521083333,1.32770812601344,0.691273246283033,0.103256021738889,1.06407507607039
2008-10-30,2008,10,30,"October",2009,1.26074808926137,2.7746644202316,0.860019402083333,0,8.72372875,71.47591375,24.5643958333333,18974.37677424,0.3013125,0.22392376499498,0.344648342690221,4.90302083333333,2.11379235208333,0.7349875,NA,23.6,3000,0.113109521,0.03551380966,0.7234661795,68.326,"Fall",0.000140071148201538,0.000139972374074743,0.883355384934948,1,0.999971085881701,50.8463523448991,-113.427856007281,NA,25801.6127312766,18.2073911676413,8.6702351871525,2.76878786649692,71475.91375,6.81337479166666,9.89570965723434,0,0,0.000140071148201538,30,1.26074808926137,1.26074808926137,1.26074808926137,0.845912092020276,0.127563373650975,1.28982210181231,0.847232605640098,-0.536194306312543,2.07114567183506,0.000134116458761547,0.000109022407507858,0.000153544999561185,0.845777975561515,0.127426256910163,1.2896991933241,0.670854060986147,0.101071941330339,1.02296343282955
