"date","year","month","day","month_name","water_year","ET","GPP","VPD","P","Tair","PA","RH","PPFD_IN","S","Smid","Sdeep","Tsoil","ws","LAI_mod","WUE","Z","h","fc","fclay","fsand","P_acc","Season","E4.5","E3.5","pair","Bowen","alpha","gamma","Ri","rah_unstable","rah","rss","es","ea","Pa","Tsnow","es_snow","Eint","Esnow","E"
2007-01-24,2007,1,24,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.164775,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-01-25,2007,1,25,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.1727,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-01-26,2007,1,26,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.1761125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-01-27,2007,1,27,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.179525,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-01-28,2007,1,28,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.1829375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-01-29,2007,1,29,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.18635,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,8.9,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-01-30,2007,1,30,"January",2007,0,NA,NA,3.3,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.1897625,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0.298712934576398,NA,NA
2007-01-31,2007,1,31,"January",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.193175,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-01,2007,2,1,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.1965875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-02,2007,2,2,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-03,2007,2,3,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2056625,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-04,2007,2,4,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.211325,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-05,2007,2,5,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2169875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-06,2007,2,6,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.22265,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-07,2007,2,7,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2283125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-08,2007,2,8,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.233975,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-09,2007,2,9,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2396375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,12.2,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-10,2007,2,10,"February",2007,0,NA,NA,4.1,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2453,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,16.3,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0.473249843058238,NA,NA
2007-02-11,2007,2,11,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.244525,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,16.3,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-12,2007,2,12,"February",2007,0,NA,NA,2.5,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,18.8,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0.286852452589501,NA,NA
2007-02-13,2007,2,13,"February",2007,0,NA,NA,3.8,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.242975,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0.434711931436359,NA,NA
2007-02-14,2007,2,14,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2422,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-15,2007,2,15,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.241425,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-16,2007,2,16,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24065,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-17,2007,2,17,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.239875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-18,2007,2,18,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2391,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-19,2007,2,19,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24105,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-20,2007,2,20,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.243,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,NA,NA
2007-02-21,2007,2,21,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24495,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-22,2007,2,22,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2469,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-23,2007,2,23,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24885,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-24,2007,2,24,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2508,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-25,2007,2,25,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.25275,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-26,2007,2,26,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2547,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-27,2007,2,27,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.251925,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-02-28,2007,2,28,"February",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24915,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-01,2007,3,1,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.246375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-02,2007,3,2,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2436,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-03,2007,3,3,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.240825,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-04,2007,3,4,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.23805,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-05,2007,3,5,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.235275,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-06,2007,3,6,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2325,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-07,2007,3,7,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2349625,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-08,2007,3,8,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.237425,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-09,2007,3,9,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2398875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-10,2007,3,10,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.24235,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-11,2007,3,11,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2448125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-12,2007,3,12,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.247275,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-13,2007,3,13,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2497375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-14,2007,3,14,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2522,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-15,2007,3,15,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2548875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-16,2007,3,16,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.257575,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-17,2007,3,17,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2602625,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-18,2007,3,18,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.26295,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-19,2007,3,19,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2656375,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-20,2007,3,20,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.268325,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-21,2007,3,21,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2710125,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-22,2007,3,22,"March",2007,0,NA,NA,0,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2737,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,22.6,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,0,0,NA
2007-03-23,2007,3,23,"March",2007,0,NA,NA,8.9,NA,79.9604405268416,NA,0,NA,NA,NA,NA,NA,0.2721875,NA,2,1931,0.1236241678,0.0254971173,0.8699647018,31.5,"Winter",NA,NA,NA,NA,NA,56.882053259251,NA,NA,NA,NA,NA,NA,79960.4405268416,NA,NA,1.13242881478491,NA,NA
